36962,6.26E-05,,6.40E-05,,,,,,,,,,,,,,,,,,,7.68E-05,,,,,,,6.40E-05,,,,,,,,,,,,,,,6.97E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98E-05,,,,,,,,,,,,,5.55E-05
15699,4.41E-05,,4.55E-05,,,,,,,,,,,,,,,,,,,5.83E-05,,,,,,6.40E-05,,,,,,,,,,,,,,,,5.12E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13E-05,,,,,,,,,,,,,3.70E-05
4130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26E-05,,,,,,,,,,,,,,,,,7.40E-05,,,,,,,,,
9294,,,,,,,,,,,,,,,,0.00132744,,,,,,,,,,,0.000173607,,,,,,,,,,,,,0.000110989,0.001343132,,,,0.001273267,,,,0.00133458,,,6.40E-05,,,,,,0.001274693,,,,0.000138029,,,,,,,,,,,,,,,,,,,,,,0.001261864,,,,,0.001266145,,,,,,,0.001256162,,,,
43706,,,,,,,,,0.00013945,,0.000136605,,,,,,,,,,,,,,,0.000170759,,,,,,,,,0.000112412,,,,0.000109566,,,0.000116681,,,,,,0.000199223,,,,,,,,0.000140874,,,,,,,0.000136604,0.000128066,,,,,0.000128066,,,,,,,0.000155105,,,,,0.000110989,0.000118105,,,,,,,,,,,,,0.000118105,,,0.000182147,,
30224,,,,0.000293167,,,,,,,,,,0.000261852,,,,,,4.27E-05,,,0.000288898,0.000303133,,,,,,,,,,,,0.000271816,,,,,,,,,,,,,,,,,0.000328754,2.42E-05,,,,,2.28E-05,,,,,,,,,,,0.000355802,,,,,,,,,,,,,,,0.000313094,,,,,,,0.000278933,,,,,,,,
43738,,,,,,,,,6.12E-05,,8.25E-05,,,,,,,,,,,,,,,0.000172182,,,,,,,0.000112412,,,,,,6.12E-05,,,4.13E-05,,,,,,0.000200646,,,,,,,,6.55E-05,,,,,,,6.12E-05,7.97E-05,,,,,5.26E-05,,,,,,,0.00010672,,,,,3.27E-05,0.000118105,,,,,,,,,,,,,6.40E-05,,,0.00018357,,
4407,,,,6.40E-05,,,,,,,,,,6.12E-05,,,,,,0.000297438,,,3.13E-05,7.40E-05,,,,,,,,,,0.000271816,,,,,,,,,,,,,,,,,,,9.96E-05,0.00028178,,,,,0.000280356,,,,,,,,,,,0.000128066,,,,,,,,,,,,,,,8.40E-05,,,,,,,6.97E-05,,,,,,,,
8838,,,,,0.000165068,,,9.82E-05,,,,,,,,,,,,,0.000142297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000153683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18058,,,,,,,,,8.82E-05,,8.40E-05,,,,,,,,,,,,,,,0.000167913,,,,,,,0.000109566,,6.12E-05,,,,,,,6.55E-05,,,,,,0.000197801,,,,,,,,8.96E-05,,,,,,,8.54E-05,7.54E-05,,,,,7.68E-05,,,,,,,0.000102451,,,,,5.98E-05,0.000113836,,,,,,,,,,,,,6.55E-05,,,0.000180724,,
33492,,,,,,,,,,,,,,,,0.001330289,,,,,,,,,,,0.000199224,,,,,0.000110989,,,,,,,,,0.001345981,,,,0.001276116,,,,0.001311768,,,8.96E-05,,,,,,0.001277542,,,,0.000155107,,,,,,,,,,,,,,,,,,,,,,0.001264713,,,,,0.001267568,,,,,,,0.001259011,,,,
12760,,,,,,,,,,,,,,,,0.000305979,,,,,,,,,,,0.001308912,,,,,0.001343132,,,,,,,,0.001345981,,,,,0.000254736,,,,0.000296017,,,0.001330294,,,,,,0.000256159,,,,0.001355966,,,,,,,,,,,,,,,,,,,,,,0.000241926,,,,,0.000246197,,,,,,,0.000234809,,,,
44112,,,,,,,,,6.83E-05,,8.68E-05,,,,,,,,,,,,,,,0.000176452,,,,,,,0.000116681,,4.13E-05,,,,6.55E-05,,,,,,,,,0.000204916,,,,,,,,6.97E-05,,,,,,,6.83E-05,8.40E-05,,,,,5.69E-05,,,,,,,0.000110989,,,,,3.98E-05,0.000122374,,,,,,,,,,,,,6.83E-05,,,0.000187839,,
27614,,,,,,9.11E-05,,,,,,,0.000102452,,,,,6.55E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24898,4.98E-05,,5.12E-05,,,,,,,,,,,,,,,,,,,6.40E-05,,,,,,6.97E-05,5.12E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70E-05,,,,,,,,,,,,,3.98E-05
16010,,,,,,,,,,,,,,,,0.000230537,,,,,,,,,,,0.001239051,,,,,0.001273267,,,,,,,,0.001276116,0.000254736,,,,,,,,0.000254736,,,0.001260431,,,,,,1.28E-05,,,,0.0012861,,,,,,,,,,,,,,,,,,,,,,0.000150836,,,,,0.000169338,,,,,,,0.000139451,,,,
18487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001001024,,,,,,,,,,,,,,,,,,,,,
16993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17826,,,,,,,,,0.000227688,,0.000224842,,,,,,,,,,,,,,,0.000260424,,,,,,,0.000199223,,0.000200646,,,,0.000197801,,,0.000204916,,,,,,,,,,,,,,0.000229112,,,,,,,0.000224842,0.000216302,,,,,0.000216302,,,,,,,0.000243345,,,,,0.000199223,0.00020634,,,,,,,,,,,,,0.00020634,,,0.000239076,,
41342,,,,,,,,,,,,,,,,0.000305979,,,,,,,,,,,0.00129751,,,,,0.00133458,,,,,,,,0.001311768,0.000296017,,,,0.000254736,,,,,,,0.001316042,,,,,,0.00025616,,,,0.001338862,,,,,,,,,,,,,,,,,,,,,,0.000241926,,,,,0.000247621,,,,,,,0.000234809,,,,
156,,0.000116681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030171,,,,,,,,,,,,8.68E-05,,,0.000115258,,,,,,,,,,,,,,
26303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41E-05,,,
39547,,,,,,,,,,,,,,,,0.001314603,,,,,,,,,,,0.000163644,,,,,6.40E-05,,,,,,,,8.96E-05,0.001330294,,,,0.001260431,,,,0.001316042,,,,,,,,,0.001261856,,,,0.000122375,,,,,,,,,,,,,,,,,,,,,,0.001249028,,,,,0.001253308,,,,,,,0.001243326,,,,
1896,,,,8.68E-05,,,,,,,,,,0.000118104,,,,,,0.000354377,,,0.000116681,0.00012522,,,,,,,,,,0.000328754,,9.96E-05,,,,,,,,,,,,,,,,,,0.000338719,,,,,0.000337295,,,,,,,,,,,0.000139451,,,,,,,,,,,,,,,0.000106719,,,,,,,0.000126643,,,,,,,,
30219,,,,0.000303132,,,,,,,,,,0.000271816,,,,,,5.26E-05,,,0.000298862,0.000313098,,,,,,,,,,2.42E-05,,0.00028178,,,,,,,,,,,,,,,,,0.000338719,,,,,,3.27E-05,,,,,,,,,,,0.000365767,,,,,,,,,,,,,,,0.000323059,,,,,,,0.000288898,,,,,,,,
6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43890,,,,,,,,,9.25E-05,,0.00011099,,,,,,,,,,,,,,,0.000200646,,,,,,,0.000140874,,6.55E-05,,,,8.96E-05,,,6.97E-05,,,,,,0.000229112,,,,,,,,,,,,,,,9.25E-05,0.000108143,,,,,8.11E-05,,,,,,,0.000135181,,,,,6.40E-05,0.000146567,,,,,,,,,,,,,9.25E-05,,,0.000212035,,
9330,,,,,0.000156529,,,0.000146566,,,,,,,,,,,,,0.000133759,,,,,,,,,,,,,,,,0.000153683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36091,,,,,,,,,,,,,,,,0.00023196,,,,,,,,,,,0.001240477,,,,,0.001274693,,,,,,,,0.001277542,0.000256159,,,,1.28E-05,,,,0.00025616,,,0.001261856,,,,,,,,,,0.001287526,,,,,,,,,,,,,,,,,,,,,,0.000152259,,,,,0.000170761,,,,,,,0.000140874,,,,
27651,,,,0.000301708,,,,,,,,,,0.000270392,,,,,,5.12E-05,,,0.000297438,0.000311673,,,,,,,,,,2.28E-05,,0.000280356,,,,,,,,,,,,,,,,,0.000337295,3.27E-05,,,,,,,,,,,,,,,,0.000364343,,,,,,,,,,,,,,,0.000321635,,,,,,,0.000287474,,,,,,,,
1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000203494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000203494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39468,,,,,,,,,,,,,,,,0.001340274,,,,,,,,,,,0.000180723,,,,,0.000138029,,,,,,,,0.000155107,0.001355966,,,,0.0012861,,,,0.001338862,,,0.000122375,,,,,,0.001287526,,,,,,,,,,,,,,,,,,,,,,,,,,0.001274696,,,,,0.001278977,,,,,,,0.001268995,,,,
21325,,,,,,,,,2.28E-05,,0.00010672,,,,,,,,,,,,,,,0.00019353,,,,,,,0.000136604,,6.12E-05,,,,8.54E-05,,,6.83E-05,,,,,,0.000224842,,,,,,,,9.25E-05,,,,,,,,0.000103874,,,,,7.97E-05,,,,,,,0.000128066,,,,,5.98E-05,0.000142297,,,,,,,,,,,,,8.82E-05,,,0.000207764,,
43498,,,,,,,,,0.00010672,,0.000102451,,,,,,,,,,,,,,,0.000186414,,,,,,,0.000128066,,7.97E-05,,,,7.54E-05,,,8.40E-05,,,,,,0.000216302,,,,,,,,0.000108143,,,,,,,0.000103874,,,,,,9.53E-05,,,,,,,0.000120951,,,,,7.83E-05,0.000132336,,,,,,,,,,,,,8.40E-05,,,0.000199226,,
34340,,,,,,,,,,,,0.000119528,,,0.000103874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000129489,,,,,,0.000112413,,0.000425567,,,0.000123797,,,,,,,,,,,,,,,,,,,,,,
24543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23531,,,,,,,,,,,,0.000140875,,,0.00012522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000129489,,,,,,,,0.000116682,,0.000446922,,,0.000145144,,,,,,,,,,,,,,,,,,,,,,
27330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42995,,,,,,,,,7.97E-05,,9.82E-05,,,,,,,,,,,,,,,0.000187837,,,,,,,0.000128066,,5.26E-05,,,,7.68E-05,,,5.69E-05,,,,,,0.000216302,,,,,,,,8.11E-05,,,,,,,7.97E-05,9.53E-05,,,,,,,,,,,,0.000122373,,,,,5.12E-05,0.000133758,,,,,,,,,,,,,7.97E-05,,,0.000199225,,
449,,,,0.000115259,,,,,,,,,,0.000145143,,,,,,0.000381426,,,0.000145143,0.000153683,,,,,,,,,,0.000355802,,0.000128066,,,,,,,,,,,,,,,,,0.000139451,0.000365767,,,,,0.000364343,,,,,,,,,,,,,,,,,,,,,,,,,,0.000135181,,,,,,,0.000153682,,,,,,,,
2874,,0.000308827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000287475,,,0.000307404,,,,,,,,,,,,,,
25678,,,,,,,,,,,,,,,,,0.000163644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28712,,,,,,,,,,,,0.000126644,,,0.000110989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000112413,,0.000116682,,,,,,,,0.000432685,,,0.000130912,,,,,,,,,,,,,,,,,,,,,,
12152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26E-05,,,,,,,,,
14210,,,,,,,,,,,,0.000436957,,,0.000421293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000425567,,0.000446922,,,,,,0.000432685,,,,,0.000441227,,,,,,,,,,,,,,,,,,,,,,
18653,,,,,,,,,0.000133758,,0.000129489,,,,,,,,,,,,,,,0.000213455,,,,,,,0.000155105,,0.00010672,,,,0.000102451,,,0.000110989,,,,,,0.000243345,,,,,,,,0.000135181,,,,,,,0.000128066,0.000120951,,,,,0.000122373,,,,,,,,,,,,0.000105297,0.000159375,,,,,,,,,,,,,0.000110989,,,0.000226267,,
22092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000236232,,,,,,,,,,
19067,,,,,,,,,,,,0.000135182,,,0.000119527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000123797,,0.000145144,,,,,,0.000130912,,0.000441227,,,,,,,,,,,,,,,,,,,,,,,,,
26235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001001024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17629,,,,,,,,,5.98E-05,,8.11E-05,,,,,,,,,,,,,,,0.000170759,,,,,,,0.000110989,,3.27E-05,,,,5.98E-05,,,3.98E-05,,,,,,0.000199223,,,,,,,,6.40E-05,,,,,,,5.98E-05,7.83E-05,,,,,5.12E-05,,,,,,,0.000105297,,,,,,0.000116682,,,,,,,,,,,,,6.26E-05,,,0.000182147,,
36231,,,,,,,,,0.000145143,,0.000140875,,,,,,,,,,,,,,,0.000176452,,,,,,,0.000118105,,0.000118105,,,,0.000113836,,,0.000122374,,,,,,0.00020634,,,,,,,,0.000146567,,,,,,,0.000142297,0.000132336,,,,,0.000133758,,,,,,,0.000159375,,,,,0.000116682,,,,,,,,,,,,,,0.000122374,,,0.000189264,,
2448,,0.000101028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68E-05,,,,,,,,,,,,,,,,,,,,,0.000287475,,,,,,,,,,,,,,,9.96E-05,,,,,,,,,,,,,,
31424,,,,,,,,,,,,,,,,0.000217727,,,,,,,,,,,0.001227648,,,,,0.001261864,,,,,,,,0.001264713,0.000241926,,,,0.000150836,,,,0.000241926,,,0.001249028,,,,,,0.000152259,,,,0.001274696,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000157953,,,,,,,0.000132336,,,,
4302,,,,7.11E-05,,,,,,,,,,0.00010245,,,,,,0.000338717,,,0.000101027,0.000109566,,,,,,,,,,0.000313094,,8.40E-05,,,,,,,,,,,,,,,,,0.000106719,0.000323059,,,,,0.000321635,,,,,,,,,,,0.000135181,,,,,,,,,,,,,,,,,,,,,,0.000110989,,,,,,,,
1076,,1.42E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000115258,,,,,,,,,,,,,,,,,,,,,0.000307404,,,,,,,,,,,,9.96E-05,,,,,,,,,,,,,,,,,
1471,2.99E-05,,3.13E-05,,,,,,,,,,,,,,,,,,,4.41E-05,,,,,,4.98E-05,3.13E-05,,,,,,,,,,,,,,,3.70E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28E-05
19959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69E-05,,,,,6.97E-05,
33633,,,,,,,,,,,,,,,,0.000217728,,,,,,,,,,,0.001231929,,,,,0.001266145,,,,,,,,0.001267568,0.000246197,,,,0.000169338,,,,0.000247621,,,0.001253308,,,,,,0.000170761,,,,0.001278977,,,,,,,,,,,,,,,,,,,,,,0.000157953,,,,,,,,,,,,0.00015226,,,,
18437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000236232,,,,,,,,,,,,,,,,,,,,,,,
29295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
20565,,,,8.25E-05,,,,,,,,,,5.12E-05,,,,,,0.000304555,,,6.97E-05,9.25E-05,,,,,,,,,,0.000278933,,6.97E-05,,,,,,,,,,,,,,,,,0.000126643,0.000288898,,,,,0.000287474,,,,,,,,,,,0.000153682,,,,,,,,,,,,,,,0.000110989,,,,,,,,,,,,,,,
22234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69E-05,,,,,,,,,,,8.40E-05,
40447,,,,,,,,,9.11E-05,,4.70E-05,,,,,,,,,,,,,,,0.000176452,,,,,,,0.000118105,,6.40E-05,,,,6.55E-05,,,6.83E-05,,,,,,0.00020634,,,,,,,,9.25E-05,,,,,,,8.82E-05,8.40E-05,,,,,7.97E-05,,,,,,,0.000110989,,,,,6.26E-05,0.000122374,,,,,,,,,,,,,,,,0.000189263,,
